,V,fitness,AH3,AF3,AF5,A3N3,s,tau,lambda1,lambda2,taquiónico,AD5,type
122,0.2319769742028608,0.0237449188862944,6.360357420557378,27.27423391689068,-59.53444922138927,-5.28209142400658,3.1401437176062967,3.8172420341674087,-0.276671669544611,0.0938782321879387,1,,1
123,0.1479473721053275,0.0063376992459721,3.3753753100594253,20.20482420866901,-43.6411017354928,0.3010899055984453,3.1401437176062967,3.8172420341674087,-0.200891668543184,0.0402464553588347,1,,1
124,0.456326845128959,0.0424832232793239,-0.6547516304818544,-30.838487349291512,-74.73854481481456,48.50850399008013,3.1401437176062967,3.8172420341674087,-0.0999945035832706,-0.0041232235987562,1,,1
125,0.0356883612940849,0.0140072337075152,4.680039953166329,47.80641007182521,-39.87246591603451,-16.585964995925465,3.1401437176062967,3.8172420341674087,-0.294601500041781,0.0608393761171012,1,,1
126,0.1568283556211229,0.0072725526457257,4.22981798849888,23.827399974673185,-40.847869838848894,-4.524066210315738,3.1401437176062967,3.8172420341674087,-0.180743722127776,0.0584209592430644,1,,1
127,0.137969924594081,0.0278230015743953,5.458755349144127,-4.432368281970042,3.0036776561286302,-16.360770377047842,3.1401437176062967,3.8172420341674087,-0.109633696419085,0.297456444141098,1,,1
128,0.2690195814160939,0.0240160514822808,-4.985481403743378,-50.796884814567456,-36.29987075330461,52.22770946420616,3.1401437176062967,3.8172420341674087,-0.0795589057281155,0.0450615859291578,1,,1
129,0.4015866956095457,0.0208081340758331,2.8556611057146317,-3.4023234218941667,-83.3848845073259,28.979522342630617,3.1401437176062967,3.8172420341674087,-0.244793438602215,0.0337708265479438,1,,1
130,0.207076193269606,0.0180831747281448,-1.0551635036059253,-19.228146910242216,-42.167299843186726,28.905241308569828,3.1401437176062967,3.8172420341674087,-0.100701450647575,-0.0214796818070141,1,,1
131,0.0277533544688005,0.0715118322854914,2.5844844752778755,59.68791081628342,20.488641764975625,-31.1674079226558,3.1401437176062967,3.8172420341674087,0.0548022835120255,0.219251062034976,0,,1
132,0.1502357336358007,0.0591922724558041,14.185597244490694,71.0972336422414,-22.40357729375061,-60.98876737511092,3.1401437176062967,3.8172420341674087,-0.251171048428535,0.329623895165983,1,,1
133,0.1487695015573847,0.0295769041847303,4.410649215124749,62.51253934610298,-62.119807380658784,-8.823996520628569,3.1401437176062967,3.8172420341674087,-0.337334559587651,0.0726275372520064,1,,1
134,0.0471286029248019,0.013447812519685,0.7772572200782832,31.358220538425115,-35.53037761976883,1.592282382051934,3.1401437176062967,3.8172420341674087,-0.245506234375543,0.0427977968496101,1,,1
135,0.2914008844433279,0.0243115497040859,7.618403738977093,50.98565549802348,-94.469711481025,-3.330685326715937,3.1401437176062967,3.8172420341674087,-0.464507786155563,0.0900548857640683,1,,1
136,0.1811396627078193,0.0291345955301125,9.104252071117031,82.70508543713225,-93.11408699040727,-21.15781260407184,3.1401437176062967,3.8172420341674087,-0.573253202975424,0.112761547253595,1,,1
137,0.2153271240411155,0.0217928106583136,6.763156646752691,46.12246436330551,-54.20174870966752,-13.971100620873372,3.1401437176062967,3.8172420341674087,-0.233205072322278,0.096534951334211,1,,1
138,0.2158028520608681,0.0189527673906133,-5.595637930365413,-47.84038357998379,-31.07028174078428,50.46914361504102,3.1401437176062967,3.8172420341674087,-0.103288226695144,0.0510982401477264,1,,1
139,0.0843940240783467,0.0610804336867728,-2.695110261402945,-19.67847270348939,42.9061761430988,4.3924063448829145,3.1401437176062967,3.8172420341674087,-0.0263855333000821,0.464263521955936,1,,1
140,0.0400065292075766,0.0235627867123307,7.5429563757639215,73.44952018561756,-35.73442716610862,-35.41619728972788,3.1401437176062967,3.8172420341674087,-0.266441015998899,0.102241784540147,1,,1
141,-0.0110711222340661,0.0234074535860396,-0.1418287628057299,16.8299338676497,7.671870967408026,-6.653489011789972,3.1401437176062967,3.8172420341674087,-0.0078668488432457,0.077954435058963,1,,-1
142,0.134157548986162,0.0273193003668582,0.582297847254722,-16.7511101644981,9.453797222030689,3.30885136023511,3.1401437176062967,3.8172420341674087,-0.0299469764515208,0.252646891467168,1,,1
