,V,fitness,AH3,AF3,AF5,A3N3,AD5,s,tau,lambda1,lambda2,taquiónico,type
114,33.0027792227549,0.199150373386141,36.151805386639296,64.80196004916331,-21.621270509463105,-54.25087064459909,-24.173925471436903,1.0583465787219872,2.4015336450381217,-23.4691310639106,154.336814875729,1,1
115,34.99458864755755,0.655840800533475,12.17671626290462,1.3270036476564542,78.83501270567922,-62.79982052767987,10.718774702934851,1.0583465787219872,2.4015336450381217,0.188433574265919,871.341946968358,0,1
116,60.14567579267733,2.56868444397719,35.817905909311946,18.146860801418413,65.99809274239647,-84.63411986406743,3.2298079772902213,1.0583465787219872,2.4015336450381217,-3.30368554537154,1039.9513288133,1,1
117,23.39691542736477,0.321169172152005,14.859731998448368,16.886266811955224,28.59425851187919,-41.99955184396773,-2.194133436676765,1.0583465787219872,2.4015336450381217,-0.20379524883232,405.942004170983,1,1
118,36.54996280969953,0.432549628513527,31.07197922657309,53.327299902687656,9.586922022892509,-62.55611544674925,-15.963373855353607,1.0583465787219872,2.4015336450381217,-3.105577529992,384.754158682877,1,1
119,39.95069887728829,0.563329099039732,36.93538722331513,74.62902485500314,-29.054393458206174,-44.96490826303329,-33.24470060540776,1.0583465787219872,2.4015336450381217,-24.562117225391,148.405840183636,1,1
120,7.618639746271644,0.567574746330879,-0.2216486226911627,-0.9960265780193112,34.62966673878719,-22.741966103639054,4.998761971900052,1.0583465787219872,2.4015336450381217,0.235272694459218,300.634402647111,0,1
121,35.78391715869252,0.515035687005482,47.5318159183289,67.17578831241957,-5.992071652710692,-94.03947072748748,-8.29787805344553,1.0583465787219872,2.4015336450381217,-16.0105726693815,336.543395496786,1,1
122,1.1155653820379945,0.319006014973008,15.970756786299958,-1.2359214983719229,5.384574798250782,-41.60494639494304,23.202929617510577,1.0583465787219872,2.4015336450381217,-5.44171985682333,151.088880674134,1,1
123,2.0370867793511525,0.641131088747857,11.273879901096407,-2.559195897951924,9.814646147734194,-32.86764933174267,21.26410656199525,1.0583465787219872,2.4015336450381217,-1.61337273844465,173.568481301311,1,1
124,51.6025702370616,1.3110091868086,40.62846225454504,81.3245474527074,-9.182193383102472,-61.58589217814995,-42.05559627727477,1.0583465787219872,2.4015336450381217,-10.3673666278656,333.799093387374,1,1
125,50.36203459149385,1.11192830676755,30.912368417972345,94.0427207641983,-51.11352478006208,-5.399155501915729,-62.423369903990576,1.0583465787219872,2.4015336450381217,-63.2331785248742,45.6349234342808,1,1
126,24.943477320118713,0.305868228979226,26.67865209824012,22.6261417500846,6.330089060820569,-49.90305227265189,0.1244908661111878,1.0583465787219872,2.4015336450381217,-6.75609438873982,313.329763810301,1,1
127,-1.7502367063776685,0.126538259354943,8.341236308810636,-11.43332182977295,29.21160916441815,-44.94691328372724,27.52983794651564,1.0583465787219872,2.4015336450381217,-0.477569180447148,269.065303879736,1,-1
128,-24.309973878712015,1.92138283126579,9.744294410825889,-12.723256119476446,-17.596833051793226,-30.29484990779177,34.575245133002994,1.0583465787219872,2.4015336450381217,-211.075005252027,2.68005804202346,1,-1
