,V,fitness,AH3,AF3,AF5,A3N3,s,tau,lambda1,lambda2,taquiónico,type
33,36.35747340299396,0.100314745378557,18.46014085339496,29.593455313923897,71.97942137642423,-65.80396717907364,1.226398458003296,3.5690036992967404,-0.290599817194407,460.314620235896,1,1
34,53.61283844164941,0.0733959313336299,34.17736042740768,43.17607624407174,65.2075517564979,-88.35404380803247,1.226398458003296,3.5690036992967404,-1.83015791647911,583.926628127529,1,1
35,44.35407166334017,0.047811506644221,27.25330579934071,46.96208059133565,73.0251514444493,-88.15573520348545,1.226398458003296,3.5690036992967404,-0.735754637320442,527.433194099243,1,1
36,38.717010560214746,0.0807745697745657,12.045915983097927,21.73145220215102,94.95805050927524,-55.09306528756712,1.226398458003296,3.5690036992967404,0.164874178090754,532.525764922387,0,1
37,26.982245847016376,0.108375630749534,21.58590654201033,34.654949552383925,2.873444011401901,-39.322552031706,1.226398458003296,3.5690036992967404,-1.96773059000061,224.826737205417,1,1
38,41.47645340297617,0.0492060490564276,18.967343392086363,29.35029836315485,85.5548791219829,-69.17310501058233,1.226398458003296,3.5690036992967404,-0.217368538381978,532.996483952069,1,1
39,45.36569528660199,0.0601467098921192,39.904518308250914,58.73563623516398,19.035746521306866,-90.71805841549823,1.226398458003296,3.5690036992967404,-3.93390680830387,412.040271967723,1,1
40,43.43537262340554,0.0439838252532914,29.76267349289813,47.04214792194256,55.17295279627314,-84.27210958835157,1.226398458003296,3.5690036992967404,-1.38036017746218,478.774785833725,1,1
41,37.79567634031821,0.0805760079384461,20.482291505879147,29.305590304034894,58.88341650979589,-59.60908379621282,1.226398458003296,3.5690036992967404,-0.620490374091523,441.320167695806,1,1
42,38.83075956273884,0.065539170372912,18.14370791178513,29.93977938711077,71.20790856109883,-59.580419514192094,1.226398458003296,3.5690036992967404,-0.204706906098052,478.155929517582,1,1
43,32.427839786834795,0.162304989426858,12.447136424670788,12.177251131447122,67.87730451002062,-43.36731173502179,1.226398458003296,3.5690036992967404,-0.264363478898882,418.875512793072,1,1
44,41.61485315499597,0.0811460944970251,33.40143948407618,45.7895833682926,18.158554901784758,-70.08461536964562,1.226398458003296,3.5690036992967404,-3.04407884159667,378.853298288624,1,1
45,39.37436145055348,0.0618222224773964,15.628775912716408,31.35270025004462,98.90840309427485,-72.58465709477926,1.226398458003296,3.5690036992967404,0.189833555965193,547.263211700654,0,1
46,52.97096369929558,0.0824462448363956,38.71844488568169,58.559898590503735,51.65343447178458,-99.0036012008153,1.226398458003296,3.5690036992967404,-2.3505028224448,547.823486218473,1,1
47,52.10981339468478,0.0669015846781788,31.428308786395576,38.06601577924772,73.95796817893617,-87.01836363750832,1.226398458003296,3.5690036992967404,-1.49840943655072,592.05569853752,1,1
48,49.706009774881544,0.0390958486555432,25.43158717263381,33.27052808772726,90.47948869003264,-82.17794999333836,1.226398458003296,3.5690036992967404,-0.707759447185375,610.818437085737,1,1
49,35.76528309969196,0.138196079273749,25.118171477165703,47.75135825136002,32.12420837317927,-63.24873749160507,1.226398458003296,3.5690036992967404,-1.07986684299337,363.102287876293,1,1
50,38.33484410864239,0.0682556502130771,22.294696435011403,44.76153799916887,71.18694111061734,-79.4458782551567,1.226398458003296,3.5690036992967404,-0.242551038567853,474.541345095666,1,1
51,34.09403169108913,0.0666091863746601,17.260982596529345,32.51847708028939,60.88192276690182,-57.46995036807265,1.226398458003296,3.5690036992967404,-0.140500749741063,416.082457069193,1,1
52,43.92615982531803,0.0734071210601005,21.07072347227792,27.67044129409679,83.17085270984924,-69.74682061942175,1.226398458003296,3.5690036992967404,-0.489379044126982,547.167805435913,1,1
53,35.30348430281148,0.0748299483885481,20.106189294285542,32.92524323356986,55.01373040702339,-60.722658638409634,1.226398458003296,3.5690036992967404,-0.526641912175573,412.330208174125,1,1
54,44.21063373247176,0.0612291279546917,22.97280441150467,41.879976145849895,86.20288305929839,-82.46430032559704,1.226398458003296,3.5690036992967404,-0.227631015132557,556.643705418365,1,1
55,46.119772548365155,0.0794648942874322,33.40049380709772,51.005455165456056,42.7594740950652,-83.2925273538115,1.226398458003296,3.5690036992967404,-2.01347493184671,471.732454404373,1,1
56,47.09141268183771,0.0714210184726253,33.435149024877546,44.37514830781339,48.43745993902735,-84.39601301555581,1.226398458003296,3.5690036992967404,-2.14994199486118,492.813373814647,1,1
57,45.7791025390493,0.11501650750337,43.42099603319244,68.0833745987805,2.1568506165643413,-91.36198873673963,1.226398458003296,3.5690036992967404,-5.16668063636046,377.107687304749,1,1
58,39.18627513975924,0.0925613528489203,37.33548408012351,61.99188882698246,4.9898621285347815,-82.4069462800736,1.226398458003296,3.5690036992967404,-4.16471027363588,330.021089525098,1,1
