comp_1,comp_2,comp_3,target
-522.3674480234941,-133.64373532316307,233.25618984371033,0
348.7753778425689,24.571599079710644,20.480969416337572,3
167.04318738598303,-139.10504935739706,-242.63070992309542,3
-296.8659000543993,-274.3158544297054,-115.07939934238294,0
448.03150417684407,-87.6423433306661,-45.02037335744775,1
-3.2372124903675914,-51.59908752858893,-60.91511313849822,3
-765.6947502780229,-448.2853466314518,369.88897539360346,0
-491.13598091015126,-224.27858518779013,102.39354112644828,0
-413.55357518300883,-343.5501422157673,-24.84140085914303,0
211.70283979808588,308.4600018377829,245.92080332521238,3
108.67075721147083,-468.9621658903924,-168.4848212050833,1
-391.4695855696566,1073.015060775733,99.65548123886045,2
266.8905237813083,37.106785037834946,-215.68380325603766,1
-416.7943201347859,-0.8977411746588505,200.7348780369452,0
-48.73551583135912,1136.1375308714505,-188.5970809277532,2
-119.76791772516974,392.5785117790235,574.4791288013271,1
568.2065209029579,139.1649402934126,55.87154603739611,3
-301.94773262486,-148.42062694444286,20.888956672068147,0
461.539303948325,160.57594168505454,10.648009019746963,3
-113.1912134464815,209.86488156716555,33.73493880149781,3
-460.39918308964593,-124.28546836643528,94.23671929553785,0
-620.2090304163246,90.29671873943398,436.85517589714806,0
-559.0645306417036,-131.2141727385661,274.01721279445525,0
194.53387638479495,-42.84045309666508,-98.25262953055505,3
61.4273403254361,-284.0110940825787,-59.792369532613,1
41.98490076552555,-271.78448262245143,-222.72449470182943,0
178.84316031506782,18.38291515137961,60.77209032214255,1
280.83027667392025,107.30700946072533,84.35274649048317,3
-280.52290091359777,-69.9929080537465,14.295117501416028,0
-514.8658083414607,-59.57545509966795,211.11220116455817,0
-520.6719257657106,257.11377780806305,433.53273542131404,2
2906.348702030858,1542.624991040167,1533.0008372013276,3
200.9197415784285,129.51627901186092,129.23937858775744,3
492.24655701615114,19.791409709983725,-323.00267255589296,3
-229.8721465711235,-66.37216944372786,-44.286906462355084,2
-30.51796478507447,-657.5252111190661,442.7482137001393,1
104.0099873779229,297.3631822286176,119.48804270789682,3
341.4258991163349,-46.785612974305245,-59.09937363672577,1
998.7514573909122,288.4791946035138,437.4573795680642,3
-308.15638860447604,-129.3095032201283,-4.044895186448908,2
44.73514395754722,-134.6939406223971,-238.0647743678587,1
-535.9120626448814,-139.8363995863505,188.27538655742842,0
240.53521305636397,-299.3963674990856,36.60872974999829,1
16.118656926321076,-249.7327182973906,-215.5218220974162,0
-805.8937489615383,-40.93977024302112,463.73145597598125,0
-225.01375435800517,42.37817384089561,-16.692336404192435,2
-587.6859816871219,183.71527982212328,492.5302043922609,2
352.64701414791233,17.023842188463597,-140.6062102310626,3
84.66903471652762,-60.20631247164997,-288.38378836416103,2
152.534315444616,-82.73355448383462,-216.45044188333966,3
173.48589691299932,-14.829377288842812,-135.7357708850703,1
-72.64180180021827,-164.52261313796683,-200.52286217143111,1
355.5689487753265,98.24649572754538,48.375030036078094,1
-56.508584263781444,-691.3057103365697,-322.2733891428272,1
274.4371315351955,120.70991203480455,-143.82517120144436,3
93.89649764207408,-195.08181687574927,-130.56750882892493,1
