,V,fitness,AH3,AF3,AF5,A3N3,AD5,s,tau,lambda1,lambda2,taquiónico
77,53.6863464781116164203922380693,3178.88179219175,-15.660061891112036,53.43823641894306,73.73949790505907,-83.7642270811137,-74.92671715835803,0.9247860780679007,0.8854158180968181,43.9961495507532,763.843992268034,0
78,6.41503373424386680312636599410,245.042605877288,-9.57618792271677,11.406200515098291,27.390197455557086,-25.95993568844989,-16.425817829906663,0.9980041025408446,0.8654552721562976,0.569208257922853,160.228541980053,0
79,32.1628649555495229606094653718,858.475955932596,54.124700553599865,40.07726803475185,4.265507884268089,-67.93615942683826,-24.238381934643854,0.9784692314259503,0.7713351095734078,148.803065064123,176.585575316957,0
80,59.1825664887104494482628069818,1096.02920958706,71.52522492506773,57.61375851185929,15.598278394870803,-96.49725380351738,-61.38569987667539,0.9385846227132035,0.8273655854902516,99.9254982984349,262.789388262738,0
81,18.0971472558433639221675548470,462.517400871245,22.150576980191587,21.71220570758463,4.273770634185283,-34.955248906320406,-13.6786835274888,0.9757679346880126,0.6646865953489142,59.9533999672809,172.684822121538,0
82,-18.1472889264027870126483321656,1138.74036061995,24.273697624815128,-3.397862162110286,13.237767375427566,-46.17234407902612,24.816109047149325,0.9878629693198812,0.8035789712195263,3.41942599098586,162.859674738095,0
83,26.6684888910916200188694347162,918.092569867448,66.16036922637869,37.60378669256619,9.86922901126519,-93.19153110184925,-26.764140427422703,0.9272913287973944,0.5674136766819632,31.8398601404950,444.221042425693,0
84,123.738777331547751714424521197,557.147357962315,40.77518379881286,32.28751663865293,28.18352543412729,-9.964375991540834,-89.88524149689697,0.998001215335946,0.35830069157949584,332.469144074686,591.367931211703,0
85,111.384907377305694353708531708,151.719916423326,88.48959896019119,50.590296616372626,-4.934262019657851,-57.85312457540641,-71.38232455701336,0.881968189888028,0.5604142378101067,163.720863486839,528.681186327964,0
86,65.5335928709993567053970764391,772.143641526378,73.13769426048276,93.42096074768742,-24.261014435292935,-81.94305665101143,-54.11408905013435,0.9899408279557643,0.8907503682846717,52.1731818722061,235.941645584838,0
87,25.9552954939727484884315344971,75.8282103113372,65.80311427345177,40.648815394526395,8.798563460462418,-87.3812280882228,-29.2093028934201,0.9957699834354237,0.6976659653574142,73.6372338728603,188.809733445844,0
88,54.7942650833785975805767520797,294.858193978513,-9.432262833871533,22.066875910226543,71.86804862555252,-74.26678577284352,-62.57002019343876,0.9068197441005371,0.5387952151614399,80.1540826745810,692.262692578576,0
