0.0082074,"s -> 0.8768481884349242096`5.","τ -> 2.6102580191229357008`5.","AF3 -> 0.0878055584678321955`5.","AH3 -> 0.5759639062499918165`5.","AO3 -> -1.2359846535645628009`5.","AF5 -> -0.0861606412064936043`5.","AD5 -> 0.4693459994191637356`5.",-0.0098022,0.059421
-0.00083606,"s -> 1.7367051521284099756`5.","τ -> 4.5328831220534307313`5.","AF3 -> 0.41258033146825412`5.","AH3 -> 0.1340382670776181246`5.","AO3 -> -0.7674847805182678228`5.","AF5 -> 1.0372423260155291351`5.","AD5 -> -0.0059174806376473982`5.",0.00048453,0.0016658
-0.00068732,"s -> 2.275210000034005643`5.","τ -> 5.771753438270260536`5.","AF3 -> 1.6948859623634930493`5.","AH3 -> 0.1525781837350667553`5.","AO3 -> -0.4273355491012337514`5.","AF5 -> -0.0076483200273122677`5.","AD5 -> -0.4995043069623367953`5.",0.00014617,0.00090564
-0.00051576,"s -> 2.9495387056773654036`5.","τ -> 2.484128020216576166`5.","AF3 -> 0.9387011635130886635`5.","AH3 -> 0.0280479187073220976`5.","AO3 -> 0.2739684427561116597`5.","AF5 -> -0.5261542151432701627`5.","AD5 -> -0.5132835041875805176`5.",-0.0029485,0.0023404
-0.00060844,"s -> 1.7240431676280502935`5.","τ -> 4.8883667785346483304`5.","AF3 -> 0.4154737154310491897`5.","AH3 -> 0.1393793662224949439`5.","AO3 -> -0.7635035276795940902`5.","AF5 -> 1.0389224299575573871`5.","AD5 -> -0.0008218656392926523`5.",0.00030517,0.0013852
-0.00043968,"s -> 2.663793954946503955`5.","τ -> 5.2144329865547058703`5.","AF3 -> -0.4530904768527126792`5.","AH3 -> -0.1034355121213197061`5.","AO3 -> 0.5125859565846484544`5.","AF5 -> 0.4253738089005867194`5.","AD5 -> -0.1507220959271958917`5.",-0.00049645,0.00015412
0.0014508,"s -> 2.5942354901041283424`5.","τ -> 3.0695152810032386821`5.","AF3 -> 0.537465931669945314`5.","AH3 -> 0.2339519965368439049`5.","AO3 -> -1.8455148146158377969`5.","AF5 -> 0.8406526537110228926`5.","AD5 -> 0.7350007791993176412`5.",0.00020229,0.00536
0.0002909,"s -> 1.7636103026174910302`5.","τ -> 3.7567800062813672448`5.","AF3 -> 0.8746365300821532939`5.","AH3 -> 0.226586979587342052`5.","AO3 -> -0.5448782657467091721`5.","AF5 -> -0.5357015578474842705`5.","AD5 -> -0.1319953114679347265`5.",-0.00044379,0.0051418
0.010928,"s -> 2.207605765924382287`5.","τ -> 2.4150800766873200373`5.","AF3 -> 0.880023594488532739`5.","AH3 -> 0.3083329552698918807`5.","AO3 -> -1.309689759308868944`5.","AF5 -> -0.4341628275490405753`5.","AD5 -> 0.5393161559623899131`5.",-0.017435,0.017876
-0.0012721,"s -> 1.1572135830659949953`5.","τ -> 4.1729187132372473669`5.","AF3 -> 0.4376683144313206987`5.","AH3 -> 0.2871328787604154435`5.","AO3 -> -0.9424142303506645598`5.","AF5 -> 0.9654753414295913569`5.","AD5 -> -0.048379080460272668`5.",0.00082148,0.0070661
0.0013018,"s -> 2.1344374275989209855`5.","τ -> 4.0476858499999179411`5.","AF3 -> 0.5334407730108084585`5.","AH3 -> 0.405962261979442181`5.","AO3 -> -2.6208477489949067909`5.","AF5 -> 1.4474290967677770563`5.","AD5 -> 0.8954838629484350735`5.",-0.00016159,0.004775
0.0024349,"s -> 3.2013800316438304881`5.","τ -> 5.7166298954239521369`5.","AF3 -> 0.7103673021771485389`5.","AH3 -> 0.4137368759385405729`5.","AO3 -> -3.0347852818228502466`5.","AF5 -> -1.4978824591550643342`5.","AD5 -> 1.6502901289783968246`5.",-0.00063818,0.0011106
-0.00082791,"s -> 0.7917823152062691197`5.","τ -> 5.4615668567766303869`5.","AF3 -> 0.5508888951762113474`5.","AH3 -> 0.2682119984945422348`5.","AO3 -> 0.0025491435438375486`5.","AF5 -> -0.4301742095312230981`5.","AD5 -> -0.3681070853208672866`5.",0.00016535,0.0065436
-0.00020467,"s -> 2.5842893741650189142`5.","τ -> 5.0887026041128832953`5.","AF3 -> -1.6273164083973347373`5.","AH3 -> -0.0634783276276573816`5.","AO3 -> -0.7110824076355197201`5.","AF5 -> 2.7812639620159865217`5.","AD5 -> 0.6636761288927213938`5.",-0.00065626,0.00031843
0.0082074,"s -> 0.8768481884349242096`5.","τ -> 2.6102580191229357008`5.","AF3 -> 0.0878055584678321955`5.","AH3 -> 0.5759639062499918165`5.","AO3 -> -1.2359846535645628009`5.","AF5 -> -0.0861606412064936043`5.","AD5 -> 0.4693459994191637356`5.",-0.0098022,0.059421
0.000046339,"s -> 5.0991837372977206875`5.","τ -> 8.2874145183683577483`5.","AF3 -> -0.165560417887843826`5.","AH3 -> 0.0194384229677009685`5.","AO3 -> -0.3559128769600588265`5.","AF5 -> 0.4347616223666935828`5.","AD5 -> 0.2064369610569504971`5.",-3.6416e-6,9.5434e-6
0.00036705,"s -> 3.227675632882989456`5.","τ -> 3.844279185449998915`5.","AF3 -> 0.0259653808297415535`5.","AH3 -> 0.0982266746102517616`5.","AO3 -> -1.1686744064276122843`5.","AF5 -> 0.94738577653557484`5.","AD5 -> 0.5662717355129211374`5.",0.00017803,0.00088627
-0.00072648,"s -> 1.1164405908824161956`5.","τ -> 4.8296514004741930067`5.","AF3 -> 0.4387843105576838602`5.","AH3 -> 0.3118323205526638304`5.","AO3 -> -0.9338893903587273383`5.","AF5 -> 0.9690352332637781882`5.","AD5 -> -0.0431546976803594299`5.",0.00034784,0.0051188
0.0010096,"s -> 2.544474694860652611`5.","τ -> 5.5025550751885587694`5.","AF3 -> 0.4414379098714787412`5.","AH3 -> 0.2515225189715035206`5.","AO3 -> -1.5401942030750171608`5.","AF5 -> -0.2096215281658277654`5.","AD5 -> 0.6344568804957086042`5.",-0.00026946,0.00097846
-0.000086381,"s -> 2.5001981170100264665`5.","τ -> 3.0544581145278919602`5.","AF3 -> 0.0546456328282648383`5.","AH3 -> 0.1024373774955277947`5.","AO3 -> -0.9905883984150445615`5.","AF5 -> 0.7380856203012635508`5.","AD5 -> 0.4238801706384853015`5.",0.0011592,0.0024915
-0.0005331,"s -> 0.4822610765678798484`5.","τ -> 6.778191466412776944`5.","AF3 -> 0.3286444874820397389`5.","AH3 -> 0.0699837704171889376`5.","AO3 -> 0.5638704707605166782`5.","AF5 -> -1.014497276744661026`5.","AD5 -> -0.3455401002955255224`5.",0.000052418,0.0054223
